,price,bedrooms,bathrooms,floors,waterfront,view,condition,grade,yr_built,yr_renovated,lat,long,m2_living,m2_lot,m2_above,m2_basement,m2_living15,m2_lot15
4626,245000.0,3.0,1.0,1.0,0.0,0.0,Buena,0.5384615384615384,1955,0,47.4396,-122.285,93.83128948346341,899.108138238573,93.83128948346341,0.0,93.83128948346341,870.958751393534
4627,820000.0,3.0,2.5,1.5,0.0,0.0,Ok,0.8461538461538461,1990,0,47.7133,-122.079,276.8487551096247,1759.1044221479006,276.8487551096247,0.0,340.9513192121888,1693.1438127090303
4628,369000.0,4.0,2.75,2.0,0.0,0.0,Ok,0.6153846153846154,2005,0,47.3771,-122.029,224.8234856930509,603.4002229654404,224.8234856930509,0.0,224.8234856930509,575.9940542549239
4629,1050000.0,4.0,3.25,2.0,0.0,0.0,Ok,0.6923076923076923,2014,0,47.6906,-122.019,355.81568190263846,773.9687848383501,165.98595569232745,0.0,379.041248606466,782.7015979189893
4630,653000.0,3.0,3.0,3.0,0.0,2.0,Ok,0.7692307692307693,1993,0,47.5409,-122.267,282.4228911185433,470.7357859531773,282.4228911185433,0.0,169.08212560386474,557.2277963582312
4631,220650.0,2.0,1.75,1.0,0.0,0.0,Ok,0.5384615384615384,1980,0,47.4461,-121.768,135.63730955035302,975.4738015607581,135.63730955035302,0.0,124.4890375325158,891.8617614269789
4632,970000.0,4.0,3.5,2.0,0.0,2.0,Ok,0.7692307692307693,2001,0,47.5491,-122.006,351.1705685618729,1860.182088442958,351.1705685618729,0.0,199.73987365291714,341.41583054626534
4633,360000.0,4.0,2.5,2.0,0.0,0.0,Ok,0.5384615384615384,2004,0,47.4341,-122.144,181.1594202898551,506.41025641025647,181.1594202898551,0.0,208.10107766629508,577.9450018580453
4634,672500.0,3.0,2.5,2.0,0.0,0.0,Ok,0.6923076923076923,2000,0,47.6145,-122.026,193.03606236421123,535.1170568561873,227.61055369751023,0.0,227.61055369751023,535.302861389818
4635,268000.0,4.0,1.5,1.5,0.0,0.0,Buena,0.38461538461538464,1953,0,47.4939,-122.167,160.72092159048682,652.1739130434783,160.72092159048682,0.0,103.12151616499443,652.1739130434783
4636,440000.0,4.0,1.5,1.5,0.0,0.0,Ok,0.6153846153846154,1929,0,47.5445,-122.375,157.00483091787441,301.4678558156819,157.00483091787441,0.0,128.2051282051282,147.71460423634338
4637,1400000.0,3.0,2.5,2.0,0.0,2.0,Ok,0.7692307692307693,2014,2013,47.5996,-122.288,236.90078037904127,668.8963210702342,236.90078037904127,0.0,188.5916016350799,325.15793385358603
4638,359000.0,3.0,2.25,1.0,0.0,0.0,Buena,0.5384615384615384,1962,0,47.3207,-122.266,251.7651430694909,2123.7458193979933,171.86919360832405,79.89594946116685,157.9338535860275,2123.7458193979933
4639,266500.0,4.0,1.75,1.0,0.0,0.0,Buena,0.5384615384615384,1978,0,47.3068,-122.372,174.65626161278337,709.0301003344482,109.62467484206616,65.03158677071721,170.94017094017096,792.2705314009662
4640,635000.0,4.0,2.5,2.0,0.0,0.0,Ok,0.6153846153846154,2014,0,47.5164,-122.19,272.2036417688592,806.2987736900781,272.2036417688592,0.0,188.5916016350799,674.842066146414
4641,895000.0,4.0,2.5,2.0,0.0,0.0,Ok,0.7692307692307693,1989,0,47.6895,-122.052,323.29988851727984,3621.794871794872,323.29988851727984,0.0,337.2352285395764,3371.4232627276106
4642,625000.0,2.0,1.5,1.0,0.0,0.0,Ok,0.5384615384615384,1961,0,47.7467,-122.128,103.12151616499443,10966.833890746935,103.12151616499443,0.0,275.9197324414716,4041.248606465998
4643,650000.0,4.0,2.25,1.0,0.0,0.0,Buena,0.5384615384615384,1957,0,47.5933,-122.135,226.68153102935713,865.849126718692,174.65626161278337,52.02526941657377,142.14046822742475,867.2426607209217
4644,312500.0,4.0,1.75,1.0,0.0,0.0,Ok,0.5384615384615384,1957,0,47.4809,-122.224,211.8171683389075,728.3537718320327,118.91490152359718,92.9022668153103,196.95280564845783,674.4704570791528
4645,225000.0,3.0,1.0,1.0,0.0,0.0,Ok,0.46153846153846156,1944,0,47.4807,-122.289,83.61204013377927,566.6109253065775,73.39279078409514,10.219249349684134,115.19881085098477,566.6109253065775
4646,425000.0,4.0,1.75,1.0,0.0,0.0,Ok,0.5384615384615384,1968,0,47.6721,-122.152,183.9464882943144,780.3790412486065,123.5600148643627,60.38647342995169,178.37235228539578,780.3790412486065
4647,329999.0,3.0,2.5,1.0,0.0,0.0,Buena,0.5384615384615384,1988,0,47.2604,-122.023,312.1516164994426,3832.21850613155,169.08212560386474,143.06949089557787,239.68784838350058,9186.269044964698
4648,572000.0,5.0,2.25,2.0,0.0,0.0,Ok,0.6153846153846154,1973,0,47.6369,-122.098,193.03606236421123,857.0234113712376,217.3913043478261,0.0,198.81085098476404,868.4503901895207
4649,386500.0,4.0,2.5,2.0,0.0,0.0,Ok,0.6153846153846154,2002,0,47.3782,-122.125,288.92604979561503,468.97064288368637,288.92604979561503,0.0,288.92604979561503,482.16276477146044
4650,452000.0,2.0,1.0,1.0,0.0,0.0,Ok,0.46153846153846156,1904,0,47.6744,-122.369,91.0442214790041,464.5113340765515,91.0442214790041,0.0,117.98587885544408,418.06020066889636
4651,278000.0,4.0,2.0,1.0,0.0,0.0,Ok,0.5384615384615384,1943,0,47.6147,-122.302,193.03606236421123,587.5139353400224,137.49535488665924,0.0,137.49535488665924,1175.8918099076955
4652,474900.0,3.0,2.25,1.0,0.0,0.0,Buena,0.6153846153846154,1976,0,47.7757,-122.132,167.22408026755855,4054.9052396878487,167.22408026755855,0.0,230.39762170196954,2379.041248606466
4653,450000.0,2.0,1.75,1.0,0.0,0.0,Ok,0.6153846153846154,1946,0,47.6529,-122.411,197.88182831661095,610.7395020438499,139.35340022296546,58.52842809364549,197.88182831661095,582.9617242660721
4654,611000.0,2.0,1.0,1.0,0.0,0.0,Ok,0.5384615384615384,1900,0,47.6771,-122.328,117.98587885544408,473.80156075808253,102.19249349684132,15.793385358602752,155.1467855815682,362.3188405797102
4655,214100.0,2.0,2.5,2.0,0.0,0.0,Ok,0.5384615384615384,2004,0,47.3516,-122.292,106.83760683760684,191.75027870680046,106.83760683760684,0.0,174.65626161278337,265.2359717577109
4656,317000.0,3.0,2.5,2.0,0.0,0.0,Ok,0.6153846153846154,2012,0,47.3555,-122.054,170.94017094017096,465.53325901151993,170.94017094017096,0.0,185.8045336306206,445.28056484578224
4657,1000000.0,4.0,3.5,2.0,0.0,1.0,Buena,0.6923076923076923,1979,0,47.7058,-122.379,295.42920847268675,1163.8795986622074,191.37866963953923,104.05053883314754,264.7714604236344,1060.0148643626906
4658,1000000.0,5.0,2.75,2.0,0.0,1.0,Buena,0.5384615384615384,2014,0,47.6653,-122.27,140.28242289111856,529.5429208472688,140.28242289111856,0.0,203.45596432552955,529.5429208472688
4659,525000.0,4.0,2.5,2.0,0.0,0.0,Ok,0.6153846153846154,2005,0,47.4899,-122.138,285.2099591230026,668.8963210702342,285.2099591230026,0.0,240.61687105165367,668.8963210702342
4660,436000.0,3.0,2.25,2.0,0.0,0.0,Ok,0.6153846153846154,1983,0,47.7293,-122.223,167.22408026755855,620.5871423262728,167.22408026755855,0.0,151.4306949089558,800.9104422147901
4661,450000.0,3.0,1.75,1.0,0.0,0.0,Ok,0.6153846153846154,1983,0,47.6207,-122.042,143.06949089557787,850.4273504273505,143.06949089557787,0.0,184.8755109624675,954.3849869936827
4662,588500.0,3.0,1.75,1.0,0.0,0.0,Ok,0.6153846153846154,1980,0,47.6267,-122.046,216.462281679673,1383.500557413601,183.01746562616128,33.44481605351171,238.75882571534746,1320.7915273132664
4663,340000.0,4.0,1.75,1.0,0.0,0.0,Ok,0.5384615384615384,1953,0,47.4735,-122.344,130.06317354143442,777.9635823114085,130.06317354143442,0.0,131.9212188777406,776.662950575994
4664,482000.0,4.0,2.5,1.5,0.0,0.0,Ok,0.6153846153846154,2000,0,47.317,-122.281,264.3998513563731,7931.716833890748,183.57487922705315,80.82497212931996,157.56224451876628,5382.199925678186
4665,1575000.0,4.0,3.5,2.0,0.0,0.0,Ok,0.8461538461538461,2005,0,47.5986,-121.949,541.620215533259,12180.973615756226,541.620215533259,0.0,496.098104793757,19249.907097733187
4666,330000.0,3.0,1.5,1.0,0.0,0.0,Buena,0.6153846153846154,1968,0,47.4561,-122.148,133.77926421404683,731.6053511705686,133.77926421404683,0.0,167.22408026755855,832.7759197324415
4667,568000.0,3.0,2.5,3.0,0.0,0.0,Ok,0.6153846153846154,2008,0,47.5891,-122.387,161.64994425863992,118.82199925678188,161.64994425863992,0.0,161.64994425863992,118.91490152359718
4668,239000.0,3.0,2.5,1.0,0.0,0.0,Buena,0.5384615384615384,1957,0,47.2026,-122.0,136.56633221850615,829.1527313266445,136.56633221850615,0.0,132.85024154589374,862.3188405797102
4669,528000.0,3.0,2.5,2.0,0.0,0.0,Ok,0.6153846153846154,2003,0,47.7739,-122.227,261.05536975102194,458.19397993311037,261.05536975102194,0.0,184.40631378897334,456.9862504645114
4670,385000.0,4.0,3.0,1.0,0.0,0.0,Ok,0.5384615384615384,1994,0,47.5427,-122.356,194.1657376439985,473.98736529171316,125.4180602006689,68.74767744332962,194.1657376439985,473.98736529171316
4671,825000.0,4.0,3.25,2.0,0.0,2.0,Buena,0.7692307692307693,1979,0,47.7382,-122.264,381.82831661092536,1320.9773318468972,238.75882571534746,143.06949089557787,256.4102564102564,1141.1185432924565
4672,815000.0,5.0,3.25,2.0,0.0,1.0,Ok,0.6923076923076923,2002,0,47.5202,-122.393,300.0743218134523,464.5113340765515,218.32032701597922,81.75399479747307,141.21144555927165,464.5113340765515
4673,625000.0,4.0,2.5,2.0,0.0,0.0,Ok,0.6923076923076923,1995,0,47.742,-122.087,241.63879598662209,3189.799331103679,241.63879598662209,0.0,193.23671497584542,3004.0876997398736
4674,690000.0,3.0,1.75,1.0,0.0,3.0,Ok,0.6153846153846154,1955,0,47.5226,-122.382,192.30769230769232,557.4136008918618,124.4890375325158,67.81865477517651,184.40631378897334,557.4136008918618
4675,210000.0,3.0,1.0,1.0,0.0,0.0,Ok,0.5384615384615384,1957,0,47.5242,-122.362,154.2177629134151,691.1928651059086,117.98587885544408,36.231884057971016,143.06949089557787,691.1928651059086
4676,599000.0,4.0,1.0,1.5,0.0,0.0,Ok,0.5384615384615384,1924,0,47.667,-122.335,147.71460423634338,397.6217019695281,147.71460423634338,0.0,207.17205499814196,397.6217019695281
4677,860000.0,3.0,1.75,1.0,0.0,0.0,Ok,0.6153846153846154,1951,0,47.637,-122.4,172.79821627647715,1399.9172304044362,121.7019695280565,51.09624674842066,151.4306949089558,559.4574507617987
4678,147200.0,3.0,1.0,1.0,0.0,0.0,Buena,0.46153846153846156,1954,0,47.4232,-122.292,131.9212188777406,891.8617614269789,165.98595569232745,0.0,130.06317354143442,781.7725752508362
4679,476900.0,3.0,1.0,1.5,0.0,0.0,Buena,0.46153846153846156,1910,0,47.5675,-122.396,115.19881085098477,534.9312523225567,89.18617614269789,26.012634708286885,135.63730955035302,534.1880341880342
4680,450000.0,4.0,2.5,1.0,0.0,0.0,Buena,0.5384615384615384,1978,0,47.4685,-122.004,232.25566703827576,3368.0787811222594,147.71460423634338,84.54106280193237,219.2493496841323,3368.0787811222594
4681,570000.0,4.0,2.5,2.0,0.0,0.0,Ok,0.6153846153846154,1999,0,47.733,-121.968,245.26198439241918,1097.7331846897066,245.26198439241918,0.0,222.96544035674472,1097.7331846897066
4682,567500.0,3.0,1.0,1.5,0.0,0.0,Buena,0.5384615384615384,1910,0,47.6769,-122.307,133.77926421404683,284.2809364548495,133.77926421404683,0.0,133.77926421404683,331.66109253065775
4683,790000.0,5.0,3.25,2.0,0.0,2.0,Ok,0.6923076923076923,1976,0,47.6133,-122.106,281.4938684503902,1899.4797473058343,197.88182831661095,83.61204013377927,268.48755109624676,1942.4005945745077
4684,875000.0,3.0,1.5,1.0,0.0,0.0,Buena,0.5384615384615384,1952,0,47.5886,-122.195,169.08212560386474,1178.5581568190264,169.08212560386474,0.0,280.5648457822371,1073.021181716834
4685,490000.0,3.0,2.0,2.0,0.0,0.0,Ok,0.6923076923076923,1980,0,47.5304,-122.055,206.24303232998886,954.5707915273133,152.35971757710888,53.883314752879976,213.67521367521368,926.7001114827202
4686,335000.0,3.0,1.75,1.0,0.0,0.0,Buena,0.5384615384615384,1978,0,47.5116,-122.157,193.03606236421123,848.476402824229,130.99219620958752,94.7603121516165,183.9464882943144,891.1185432924564
4687,550000.0,3.0,1.75,1.0,0.0,0.0,Buena,0.6153846153846154,1962,0,47.549,-122.17,155.1467855815682,1399.9172304044362,155.1467855815682,27.05194546503057,212.7461910070606,1003.1586770717206
4688,395000.0,3.0,1.75,1.0,0.0,0.0,Ok,0.5384615384615384,1976,0,47.7349,-122.197,150.5016722408027,751.1148272017838,112.41174284652546,38.08992939427722,157.9338535860275,751.1148272017838
4689,650000.0,2.0,1.0,1.0,0.0,0.0,Buena,0.6153846153846154,1928,0,47.5861,-122.391,95.68933481976961,534.1880341880342,95.68933481976961,0.0,145.85655890003716,534.1880341880342
4690,637000.0,4.0,2.75,2.0,0.0,0.0,Ok,0.6923076923076923,2007,0,47.7368,-122.232,269.41657376439986,539.1118543292457,269.41657376439986,0.0,269.41657376439986,577.1088814567075
4691,692500.0,3.0,2.25,1.0,0.0,0.0,Ok,0.6923076923076923,1963,2004,47.7412,-122.256,317.7257525083612,919.732441471572,158.8628762541806,158.8628762541806,212.7461910070606,994.0542549238202
4692,322400.0,3.0,1.75,1.0,0.0,0.0,Buena,0.6153846153846154,1964,0,47.4706,-122.1,158.8628762541806,1471.9435154217763,158.8628762541806,0.0,184.8755109624675,1891.3972500929024
4693,233500.0,3.0,1.5,1.0,0.0,0.0,Buena,0.46153846153846156,1957,0,47.2903,-122.214,146.78558156819028,977.0531400966184,146.78558156819028,0.0,130.06317354143442,990.1523597175772
4694,400000.0,3.0,2.0,1.0,0.0,0.0,Ok,0.5384615384615384,1984,0,47.6321,-122.034,114.26978818283166,1060.2935711631364,91.9732441471572,22.296544035674472,145.85655890003716,1069.9554069119288
4695,547000.0,5.0,2.5,1.5,0.0,0.0,Buena,0.5384615384615384,1916,0,47.6872,-122.35,204.38498699368265,379.041248606466,131.9212188777406,72.46376811594203,120.77294685990339,379.041248606466
4696,519000.0,5.0,2.25,1.0,0.0,1.0,Ok,0.6153846153846154,1950,0,47.4487,-122.352,238.75882571534746,1212.7461910070606,136.56633221850615,102.19249349684132,238.75882571534746,1840.115198810851
4697,1025000.0,4.0,3.5,1.0,0.0,2.0,Buena,0.7692307692307693,1977,0,47.527,-122.228,308.4355258268302,1844.1099962839094,189.520624303233,118.91490152359718,301.0033444816054,1437.1980676328503
4698,365000.0,3.0,1.0,1.0,0.0,0.0,Buena,0.5384615384615384,1955,0,47.5334,-122.365,101.26347082868823,597.8260869565217,101.26347082868823,0.0,124.4890375325158,597.8260869565217
4699,525000.0,3.0,1.75,1.0,0.0,0.0,Buena,0.6153846153846154,1968,0,47.6324,-122.1,183.01746562616128,743.2181345224824,183.01746562616128,0.0,177.44332961724268,743.2181345224824
4700,430000.0,4.0,3.0,2.0,0.0,0.0,Ok,0.6923076923076923,1990,0,47.4208,-122.213,299.1452991452992,830.1746562616129,227.61055369751023,71.53474544778894,261.05536975102194,975.4738015607581
4701,325000.0,3.0,1.0,1.0,0.0,0.0,Ok,0.5384615384615384,1966,0,47.7198,-122.182,148.64362690449647,696.7670011148273,148.64362690449647,0.0,190.4496469713861,668.8963210702342
4702,279000.0,2.0,1.0,1.0,0.0,0.0,Buena,0.46153846153846156,1942,0,47.5161,-122.374,62.2445187662579,585.2842809364549,62.2445187662579,0.0,70.60572277963583,585.2842809364549
4703,805000.0,4.0,1.75,2.0,0.0,0.0,Buena,0.5384615384615384,1911,0,47.6729,-122.293,219.2493496841323,441.2857673727239,154.2177629134151,65.03158677071721,168.15310293571164,441.2857673727239
4704,419950.0,3.0,3.0,1.5,0.0,0.0,Ok,0.5384615384615384,1949,0,47.7183,-122.285,199.73987365291714,368.0787811222594,143.06949089557787,56.67038275733928,160.72092159048682,428.18654775176515
4705,425000.0,2.0,1.0,1.0,0.0,0.0,Ok,0.46153846153846156,1927,0,47.6877,-122.395,57.599405425492385,413.8795986622074,57.599405425492385,0.0,109.62467484206616,464.5113340765515
4706,446000.0,4.0,1.75,2.0,0.0,0.0,Buena,0.5384615384615384,1949,0,47.7188,-122.321,160.72092159048682,550.1672240802676,160.72092159048682,0.0,157.9338535860275,569.2121887774063
4707,226550.0,3.0,2.5,1.0,0.0,0.0,Ok,0.46153846153846156,1943,0,47.522,-122.354,91.9732441471572,412.4860646599777,91.9732441471572,0.0,91.9732441471572,629.0412486064661
4708,764000.0,3.0,2.0,1.5,0.0,0.0,Buena,0.6153846153846154,1904,0,47.6801,-122.348,131.9212188777406,379.041248606466,131.9212188777406,0.0,113.34076551467857,284.2809364548495
4709,439950.0,3.0,2.25,2.0,0.0,0.0,Buena,0.6153846153846154,1978,0,47.3863,-122.158,201.59791898922336,1393.5340022296546,201.59791898922336,27.05194546503057,225.75250836120404,1324.4147157190637
4710,453000.0,4.0,2.0,1.0,0.0,0.0,Ok,0.6153846153846154,1952,0,47.6872,-122.349,174.65626161278337,473.80156075808253,174.65626161278337,0.0,149.5726495726496,426.4214046822743
4711,219950.0,3.0,1.0,1.0,0.0,0.0,Ok,0.5384615384615384,1971,0,47.282,-122.331,120.77294685990339,893.7198067632851,120.77294685990339,0.0,131.9212188777406,893.7198067632851
4712,702500.0,3.0,1.5,2.0,0.0,0.0,Buena,0.5384615384615384,1926,0,47.6923,-122.332,219.2493496841323,627.0903010033445,179.30137495354887,39.947974730583425,122.63099219620959,418.06020066889636
4713,285000.0,3.0,1.5,1.0,0.0,0.0,Buena,0.6153846153846154,1956,0,47.335,-122.321,165.36603493125233,1136.2876254180603,165.36603493125233,0.0,228.53957636566332,1176.4214046822742
4714,798750.0,2.0,2.25,3.0,0.0,0.0,Ok,0.6153846153846154,2005,0,47.6607,-122.354,200.66889632107024,239.50204384986995,200.66889632107024,0.0,167.22408026755855,198.99665551839465
4715,320000.0,2.0,1.0,1.0,0.0,2.0,Ok,0.5384615384615384,1948,0,47.57,-122.38,88.25715347454478,493.86845039018954,88.25715347454478,0.0,150.5016722408027,565.3102935711631
4716,425000.0,3.0,1.75,1.5,0.0,0.0,Ok,0.6153846153846154,1985,0,47.5272,-122.044,156.0758082497213,1359.1601635079896,156.0758082497213,0.0,178.37235228539578,1359.1601635079896
4717,540000.0,4.0,2.5,2.0,0.0,0.0,Ok,0.6923076923076923,2004,0,47.7385,-122.169,212.7461910070606,413.4150873281308,212.7461910070606,0.0,238.75882571534746,473.42995169082127
4718,1060000.0,4.0,5.25,2.0,0.0,2.0,Ok,0.8461538461538461,2005,0,47.5871,-121.969,384.61538461538464,1370.9587513935342,384.61538461538464,27.05194546503057,412.4860646599777,1442.1218877740619
4719,576000.0,3.0,1.75,1.0,0.0,0.0,Buena,0.5384615384615384,1951,0,47.5866,-122.175,139.35340022296546,1290.5053883314754,139.35340022296546,0.0,187.66257896692682,1290.5053883314754
4720,324950.0,4.0,2.5,2.0,0.0,0.0,Ok,0.5384615384615384,1998,0,47.4038,-122.213,245.3548866592345,800.3530286138982,245.3548866592345,0.0,245.3548866592345,751.6722408026757
4721,600000.0,3.0,2.5,2.0,0.0,0.0,Ok,0.6923076923076923,1981,0,47.7634,-122.139,458.0081753994798,7203.2701597918995,365.10590858416947,92.9022668153103,256.4102564102564,682.924563359346
4722,464000.0,3.0,2.5,1.0,0.0,0.0,Buena,0.6153846153846154,2001,0,47.5231,-122.202,228.53957636566332,501.6722408026756,141.21144555927165,87.32813080639168,162.11445559271647,501.6722408026756
4723,266000.0,4.0,2.25,2.0,0.0,0.0,Buena,0.6153846153846154,1981,0,47.2986,-122.37,185.34002229654405,659.7918989223338,185.34002229654405,0.0,174.65626161278337,738.5730211817169
4724,775000.0,3.0,2.5,2.0,0.0,0.0,Ok,0.7692307692307693,1998,0,47.6442,-121.999,279.635823114084,6910.999628390933,279.635823114084,0.0,301.0033444816054,10197.974730583426
4725,415000.0,3.0,1.75,1.0,0.0,0.0,Ok,0.5384615384615384,1952,2014,47.5362,-122.376,117.98587885544408,445.93088071348944,117.98587885544408,0.0,113.34076551467857,445.93088071348944
4726,235000.0,3.0,2.25,2.0,0.0,0.0,Ok,0.5384615384615384,1990,0,47.1949,-121.982,155.1467855815682,706.6146413972501,155.1467855815682,0.0,155.1467855815682,690.5425492382014
4727,280000.0,3.0,2.0,1.0,0.0,0.0,Ok,0.5384615384615384,1987,0,47.3878,-122.316,136.56633221850615,751.486436269045,165.98595569232745,0.0,142.14046822742475,717.2984020810109
4728,459000.0,3.0,1.75,1.0,0.0,0.0,Ok,0.5384615384615384,1976,0,47.7211,-122.169,160.72092159048682,725.2879970271275,117.05685618729098,43.66406540319584,167.22408026755855,710.7023411371238
4729,195000.0,3.0,1.0,1.0,0.0,0.0,Buena,0.5384615384615384,1969,0,47.3189,-122.373,99.40542549238202,707.4507617985879,99.40542549238202,0.0,115.19881085098477,641.5830546265329
4730,235000.0,3.0,1.5,1.0,0.0,0.0,Buena,0.5384615384615384,1959,0,47.3117,-122.208,154.2177629134151,811.7800074321814,100.33444816053512,53.883314752879976,139.35340022296546,786.510590858417
4731,711800.0,4.0,2.25,1.0,0.0,0.0,Buena,0.6153846153846154,1965,0,47.5706,-122.163,223.89446302489782,1546.8227424749166,223.89446302489782,0.0,252.69416573764403,1035.024154589372
4732,440000.0,3.0,2.5,3.0,0.0,0.0,Ok,0.5384615384615384,2007,0,47.6673,-122.377,96.61835748792271,95.87513935340023,96.61835748792271,0.0,119.84392419175029,118.45039018952063
4733,515000.0,2.0,1.0,1.0,0.0,0.0,Buena,0.5384615384615384,1916,0,47.6609,-122.343,90.11519881085098,306.577480490524,90.11519881085098,0.0,98.47640282422891,334.4481605351171
4734,1200000.0,5.0,2.75,1.5,0.0,0.0,Ok,0.6153846153846154,1939,0,47.6552,-122.278,270.34559643255295,880.7134894091416,270.34559643255295,0.0,273.1326644370123,613.154960981048
4735,560000.0,3.0,1.75,1.5,0.0,0.0,Buena,0.6153846153846154,1965,0,47.5432,-122.177,217.3913043478261,1155.982905982906,217.3913043478261,0.0,183.01746562616128,891.8617614269789
4736,340000.0,3.0,1.75,1.0,0.0,0.0,Ok,0.5384615384615384,1985,0,47.3295,-122.257,174.65626161278337,1045.0575994054257,123.5600148643627,51.09624674842066,173.72723894463027,1351.449275362319
4737,600000.0,3.0,1.0,1.5,0.0,0.0,Ok,0.46153846153846156,1912,0,47.6453,-122.327,103.12151616499443,325.15793385358603,165.98595569232745,13.006317354143443,175.0278706800446,165.1802303976217
4738,764000.0,4.0,2.5,2.0,0.0,0.0,Ok,0.6923076923076923,1997,0,47.6223,-122.026,259.19732441471575,737.4581939799332,259.19732441471575,0.0,258.26830174656266,722.6867335562988
4739,337000.0,4.0,2.0,1.0,0.0,0.0,Ok,0.6153846153846154,2001,0,47.7408,-121.974,147.71460423634338,815.5890003716091,147.71460423634338,0.0,194.1657376439985,891.8617614269789
4740,1385000.0,6.0,2.75,1.0,0.0,0.0,Buena,0.7692307692307693,1977,0,47.5601,-122.16,529.5429208472688,1858.045336306206,264.7714604236344,264.7714604236344,342.809364548495,1458.5655890003718
4741,249000.0,3.0,1.0,1.0,0.0,0.0,Ok,0.46153846153846156,1919,0,47.5317,-122.37,111.48272017837236,701.5979189892233,98.47640282422891,13.006317354143443,146.78558156819028,713.4894091415831
4742,269950.0,3.0,2.25,1.0,0.0,0.0,Buena,0.5384615384615384,1993,0,47.3484,-122.036,140.28242289111856,557.4136008918618,106.83760683760684,33.44481605351171,140.28242289111856,557.4136008918618
4743,735000.0,3.0,1.75,1.0,0.0,0.0,Ok,0.5384615384615384,1978,0,47.5913,-122.01,174.65626161278337,10117.056856187291,174.65626161278337,0.0,253.62318840579712,3505.295429208473
4744,1295000.0,4.0,2.5,2.0,0.0,0.0,Buena,0.6153846153846154,1940,0,47.659,-122.281,285.2099591230026,371.6090672612412,192.30769230769232,92.9022668153103,237.82980304719436,371.6090672612412
4745,475000.0,4.0,2.25,2.0,0.0,0.0,Ok,0.6153846153846154,1974,0,47.7331,-122.183,196.02378298030473,702.3411371237459,196.02378298030473,0.0,196.02378298030473,702.3411371237459
4746,339000.0,3.0,2.0,1.5,0.0,0.0,Ok,0.6923076923076923,1989,0,47.3043,-122.349,218.32032701597922,785.8602749907099,218.32032701597922,0.0,225.75250836120404,785.8602749907099
4747,600000.0,4.0,3.5,1.0,0.0,2.0,Ok,0.6153846153846154,1997,0,47.7437,-122.287,303.79041248606467,1408.398364920104,154.2177629134151,27.05194546503057,259.19732441471575,1408.398364920104
4748,397500.0,4.0,1.75,1.0,0.0,0.0,Ok,0.5384615384615384,1918,0,47.5215,-122.348,206.24303232998886,442.214790040877,122.63099219620959,83.61204013377927,87.32813080639168,442.214790040877
4749,1525000.0,4.0,3.5,2.0,0.0,0.0,Ok,0.8461538461538461,2004,0,47.667,-121.994,556.4845782237087,10319.397993311037,556.4845782237087,0.0,435.7116313638053,11047.75176514307
4750,460000.0,3.0,2.0,2.0,0.0,0.0,Buena,0.5384615384615384,1985,0,47.6534,-122.128,163.50798959494614,841.2300260126348,163.50798959494614,0.0,186.7335562987737,871.7019695280566
4751,370000.0,4.0,2.75,1.0,0.0,0.0,Buena,0.5384615384615384,1951,0,47.74,-122.343,204.38498699368265,483.74210330732075,104.05053883314754,100.33444816053512,112.41174284652546,558.1568190263843
4752,250000.0,4.0,1.0,1.5,0.0,0.0,Ok,0.46153846153846156,1957,0,47.5184,-122.366,143.99851356373097,677.814938684504,143.99851356373097,0.0,127.27610553697511,713.4894091415831
4753,1100000.0,4.0,3.75,2.0,0.0,0.0,Ok,0.8461538461538461,2000,0,47.6567,-122.004,471.01449275362324,5585.562987736901,471.01449275362324,27.05194546503057,457.07915273132664,9469.528056484578
4754,430000.0,2.0,2.25,2.0,0.0,0.0,Ok,0.6153846153846154,2008,0,47.6037,-122.307,96.61835748792271,140.83983649201042,96.61835748792271,0.0,144.92753623188406,178.37235228539578
4755,670000.0,3.0,1.75,1.0,0.0,0.0,Ok,0.6153846153846154,1952,0,47.7241,-122.363,171.86919360832405,758.082497212932,171.86919360832405,0.0,148.64362690449647,758.082497212932
4756,479990.0,3.0,2.5,2.0,0.0,0.0,Ok,0.6153846153846154,2014,0,47.5525,-121.998,186.7335562987737,221.66480862133037,129.13415087328133,57.599405425492385,157.00483091787441,173.72723894463027
4757,643000.0,4.0,2.5,2.0,0.0,0.0,Ok,0.6153846153846154,2005,0,47.5894,-122.017,233.92790784095132,433.20327015979194,233.92790784095132,0.0,211.8171683389075,420.3827573392791
4758,607000.0,3.0,2.75,2.0,0.0,0.0,Ok,0.6153846153846154,1988,0,47.6796,-122.114,261.05536975102194,1190.356744704571,189.520624303233,71.53474544778894,175.58528428093646,960.2378298030472
4759,625000.0,3.0,2.5,1.0,0.0,0.0,Ok,0.6923076923076923,1984,0,47.6223,-122.032,241.54589371980677,937.5696767001116,241.54589371980677,0.0,226.68153102935713,863.8052768487552
4760,731100.0,3.0,2.5,1.0,0.0,0.0,Ok,0.6153846153846154,1953,2010,47.5245,-122.384,191.37866963953923,815.4960981047938,107.76662950575995,83.61204013377927,184.8755109624675,702.3411371237459
4761,859000.0,3.0,2.5,2.0,0.0,3.0,Buena,0.6153846153846154,1999,0,47.3809,-122.13,193.03606236421123,40387.216648086214,271.27461910070605,0.0,292.64214046822747,5129.691564474174
